Week,Index,SearchWord,Category,Country
09-05-2021,60,Croatia,All,AU
16-05-2021,69,Croatia,All,AU
23-05-2021,33,Croatia,All,AU
26-09-2021,78,Croatia,All,AU
03-10-2021,64,Croatia,All,AU
17-10-2021,34,Croatia,All,AU
31-10-2021,50,Croatia,All,AU
07-11-2021,43,Croatia,All,AU
21-11-2021,69,Croatia,All,AU
12-12-2021,36,Croatia,All,AU
26-12-2021,76,Croatia,All,AU
02-01-2022,77,Croatia,All,AU
09-01-2022,64,Croatia,All,AU
16-01-2022,63,Croatia,All,AU
23-01-2022,48,Croatia,All,AU
30-01-2022,33,Croatia,All,AU
06-02-2022,78,Croatia,All,AU
13-02-2022,57,Croatia,All,AU
09-10-2022,31,Croatia,All,AU
16-10-2022,46,Croatia,All,AU
23-10-2022,59,Croatia,All,AU
30-10-2022,41,Croatia,All,AU
06-11-2022,38,Croatia,All,AU
27-05-2018,38,Croatia,All,AU
03-06-2018,74,Croatia,All,AU
10-06-2018,37,Croatia,All,AU
17-06-2018,72,Croatia,All,AU
24-06-2018,55,Croatia,All,AU
01-07-2018,57,Croatia,All,AU
08-07-2018,47,Croatia,All,AU
15-07-2018,39,Croatia,All,AU
22-07-2018,48,Croatia,All,AU
29-07-2018,77,Croatia,All,AU
05-08-2018,58,Croatia,All,AU
12-08-2018,52,Croatia,All,AU
19-08-2018,45,Croatia,All,AU
02-09-2018,70,Croatia,All,AU
09-09-2018,31,Croatia,All,AU
07-10-2018,49,Croatia,All,AU
18-11-2018,35,Croatia,All,AU
26-05-2019,78,Croatia,All,AU
02-06-2019,57,Croatia,All,AU
09-06-2019,67,Croatia,All,AU
16-06-2019,72,Croatia,All,AU
23-06-2019,52,Croatia,All,AU
30-06-2019,47,Croatia,All,AU
07-07-2019,71,Croatia,All,AU
14-07-2019,39,Croatia,All,AU
21-07-2019,68,Croatia,All,AU
28-07-2019,71,Croatia,All,AU
04-08-2019,48,Croatia,All,AU
11-08-2019,59,Croatia,All,AU
29-03-2020,78,Croatia,All,AU
05-04-2020,45,Croatia,All,AU
12-04-2020,46,Croatia,All,AU
19-04-2020,76,Croatia,All,AU
26-04-2020,69,Croatia,All,AU
27-09-2020,31,Croatia,All,AU
18-10-2020,64,Croatia,All,AU
25-10-2020,30,Croatia,All,AU
01-11-2020,48,Croatia,All,AU
22-11-2020,39,Croatia,All,AU
29-11-2020,46,Croatia,All,AU
06-12-2020,79,Croatia,All,AU
13-12-2020,40,Croatia,All,AU
20-12-2020,66,Croatia,All,AU
10-01-2021,63,Croatia,All,AU
17-01-2021,43,Croatia,All,AU
24-01-2021,63,Croatia,All,AU
31-01-2021,46,Croatia,All,AU
07-02-2021,64,Croatia,All,AU
14-02-2021,52,Croatia,All,AU
28-02-2021,32,Croatia,All,AU
06-06-2021,37,Croatia,All,AU
13-06-2021,74,Croatia,All,AU
20-06-2021,47,Croatia,All,AU
27-06-2021,51,Croatia,All,AU
24-10-2021,66,Croatia,All,AU
28-11-2021,67,Croatia,All,AU
05-12-2021,59,Croatia,All,AU
19-12-2021,53,Croatia,All,AU
05-06-2022,50,Croatia,All,AU
12-06-2022,79,Croatia,All,AU
24-07-2022,50,Croatia,All,AU
20-11-2022,73,Croatia,All,AU
27-11-2022,79,Croatia,All,AU
04-12-2022,57,Croatia,All,AU
11-12-2022,74,Croatia,All,AU
18-12-2022,67,Croatia,All,AU
27-05-2018,45,Florence,All,AU
24-06-2018,37,Florence,All,AU
02-09-2018,77,Florence,All,AU
09-09-2018,53,Florence,All,AU
16-09-2018,80,Florence,All,AU
23-09-2018,53,Florence,All,AU
30-09-2018,60,Florence,All,AU
29-12-2019,58,Florence,All,AU
18-10-2020,48,Florence,All,AU
01-11-2020,52,Florence,All,AU
22-11-2020,76,Florence,All,AU
06-12-2020,52,Florence,All,AU
20-12-2020,71,Florence,All,AU
11-07-2021,59,Florence,All,AU
10-07-2022,29,Florence,All,AU
04-09-2022,38,Florence,All,AU
04-02-2018,77,Sicily,All,AU
11-02-2018,50,Sicily,All,AU
18-02-2018,30,Sicily,All,AU
25-02-2018,54,Sicily,All,AU
04-03-2018,75,Sicily,All,AU
11-03-2018,47,Sicily,All,AU
18-03-2018,68,Sicily,All,AU
25-03-2018,53,Sicily,All,AU
01-04-2018,73,Sicily,All,AU
08-04-2018,29,Sicily,All,AU
15-04-2018,68,Sicily,All,AU
22-04-2018,29,Sicily,All,AU
29-04-2018,31,Sicily,All,AU
06-05-2018,36,Sicily,All,AU
13-05-2018,58,Sicily,All,AU
20-05-2018,80,Sicily,All,AU
27-05-2018,75,Sicily,All,AU
03-06-2018,38,Sicily,All,AU
10-06-2018,53,Sicily,All,AU
17-06-2018,76,Sicily,All,AU
24-06-2018,61,Sicily,All,AU
01-07-2018,31,Sicily,All,AU
08-07-2018,60,Sicily,All,AU
15-07-2018,64,Sicily,All,AU
22-07-2018,34,Sicily,All,AU
29-07-2018,78,Sicily,All,AU
05-08-2018,43,Sicily,All,AU
12-08-2018,55,Sicily,All,AU
19-08-2018,38,Sicily,All,AU
26-08-2018,64,Sicily,All,AU
02-09-2018,71,Sicily,All,AU
09-09-2018,39,Sicily,All,AU
16-09-2018,80,Sicily,All,AU
23-09-2018,39,Sicily,All,AU
30-09-2018,60,Sicily,All,AU
07-10-2018,48,Sicily,All,AU
14-10-2018,66,Sicily,All,AU
21-10-2018,44,Sicily,All,AU
28-10-2018,49,Sicily,All,AU
04-11-2018,40,Sicily,All,AU
11-11-2018,73,Sicily,All,AU
18-11-2018,52,Sicily,All,AU
25-11-2018,60,Sicily,All,AU
02-12-2018,58,Sicily,All,AU
09-12-2018,55,Sicily,All,AU
16-12-2018,47,Sicily,All,AU
23-12-2018,61,Sicily,All,AU
30-12-2018,30,Sicily,All,AU
06-01-2019,70,Sicily,All,AU
13-01-2019,62,Sicily,All,AU
20-01-2019,57,Sicily,All,AU
27-01-2019,54,Sicily,All,AU
03-02-2019,36,Sicily,All,AU
10-02-2019,52,Sicily,All,AU
17-02-2019,81,Sicily,All,AU
24-02-2019,53,Sicily,All,AU
03-03-2019,64,Sicily,All,AU
10-03-2019,40,Sicily,All,AU
17-03-2019,59,Sicily,All,AU
24-03-2019,30,Sicily,All,AU
31-03-2019,33,Sicily,All,AU
07-04-2019,56,Sicily,All,AU
14-04-2019,56,Sicily,All,AU
21-04-2019,76,Sicily,All,AU
28-04-2019,46,Sicily,All,AU
05-05-2019,38,Sicily,All,AU
12-05-2019,53,Sicily,All,AU
19-05-2019,71,Sicily,All,AU
26-05-2019,80,Sicily,All,AU
02-06-2019,46,Sicily,All,AU
09-06-2019,63,Sicily,All,AU
16-06-2019,39,Sicily,All,AU
23-06-2019,54,Sicily,All,AU
30-06-2019,67,Sicily,All,AU
07-07-2019,59,Sicily,All,AU
14-07-2019,46,Sicily,All,AU
21-07-2019,46,Sicily,All,AU
28-07-2019,62,Sicily,All,AU
04-08-2019,52,Sicily,All,AU
11-08-2019,45,Sicily,All,AU
18-08-2019,59,Sicily,All,AU
25-08-2019,53,Sicily,All,AU
01-09-2019,47,Sicily,All,AU
08-09-2019,66,Sicily,All,AU
15-09-2019,50,Sicily,All,AU
22-09-2019,57,Sicily,All,AU
29-09-2019,73,Sicily,All,AU
06-10-2019,72,Sicily,All,AU
13-10-2019,59,Sicily,All,AU
20-10-2019,68,Sicily,All,AU
27-10-2019,41,Sicily,All,AU
03-11-2019,55,Sicily,All,AU
10-11-2019,34,Sicily,All,AU
17-11-2019,60,Sicily,All,AU
24-11-2019,49,Sicily,All,AU
01-12-2019,64,Sicily,All,AU
08-12-2019,54,Sicily,All,AU
15-12-2019,47,Sicily,All,AU
22-12-2019,37,Sicily,All,AU
29-12-2019,32,Sicily,All,AU
05-01-2020,71,Sicily,All,AU
12-01-2020,38,Sicily,All,AU
19-01-2020,77,Sicily,All,AU
26-01-2020,51,Sicily,All,AU
02-02-2020,36,Sicily,All,AU
09-02-2020,37,Sicily,All,AU
16-02-2020,48,Sicily,All,AU
23-02-2020,72,Sicily,All,AU
01-03-2020,33,Sicily,All,AU
08-03-2020,54,Sicily,All,AU
15-03-2020,49,Sicily,All,AU
22-03-2020,80,Sicily,All,AU
29-03-2020,81,Sicily,All,AU
05-04-2020,79,Sicily,All,AU
12-04-2020,79,Sicily,All,AU
19-04-2020,34,Sicily,All,AU
26-04-2020,69,Sicily,All,AU
03-05-2020,61,Sicily,All,AU
10-05-2020,75,Sicily,All,AU
17-05-2020,61,Sicily,All,AU
24-05-2020,35,Sicily,All,AU
31-05-2020,56,Sicily,All,AU
07-06-2020,37,Sicily,All,AU
14-06-2020,74,Sicily,All,AU
21-06-2020,55,Sicily,All,AU
28-06-2020,73,Sicily,All,AU
05-07-2020,64,Sicily,All,AU
12-07-2020,71,Sicily,All,AU
19-07-2020,69,Sicily,All,AU
26-07-2020,80,Sicily,All,AU
02-08-2020,68,Sicily,All,AU
09-08-2020,44,Sicily,All,AU
16-08-2020,53,Sicily,All,AU
23-08-2020,45,Sicily,All,AU
30-08-2020,74,Sicily,All,AU
06-09-2020,80,Sicily,All,AU
13-09-2020,57,Sicily,All,AU
20-09-2020,67,Sicily,All,AU
27-09-2020,50,Sicily,All,AU
04-10-2020,62,Sicily,All,AU
11-10-2020,36,Sicily,All,AU
18-10-2020,33,Sicily,All,AU
25-10-2020,66,Sicily,All,AU
01-11-2020,47,Sicily,All,AU
08-11-2020,40,Sicily,All,AU
15-11-2020,55,Sicily,All,AU
22-11-2020,68,Sicily,All,AU
29-11-2020,69,Sicily,All,AU
06-12-2020,66,Sicily,All,AU
13-12-2020,30,Sicily,All,AU
20-12-2020,31,Sicily,All,AU
27-12-2020,43,Sicily,All,AU
03-01-2021,56,Sicily,All,AU
10-01-2021,71,Sicily,All,AU
17-01-2021,64,Sicily,All,AU
24-01-2021,66,Sicily,All,AU
31-01-2021,70,Sicily,All,AU
07-02-2021,48,Sicily,All,AU
14-02-2021,48,Sicily,All,AU
21-02-2021,66,Sicily,All,AU
28-02-2021,53,Sicily,All,AU
07-03-2021,31,Sicily,All,AU
14-03-2021,45,Sicily,All,AU
21-03-2021,49,Sicily,All,AU
28-03-2021,43,Sicily,All,AU
04-04-2021,74,Sicily,All,AU
11-04-2021,41,Sicily,All,AU
18-04-2021,72,Sicily,All,AU
25-04-2021,52,Sicily,All,AU
02-05-2021,77,Sicily,All,AU
09-05-2021,34,Sicily,All,AU
16-05-2021,49,Sicily,All,AU
23-05-2021,62,Sicily,All,AU
30-05-2021,69,Sicily,All,AU
06-06-2021,77,Sicily,All,AU
13-06-2021,42,Sicily,All,AU
20-06-2021,58,Sicily,All,AU
27-06-2021,35,Sicily,All,AU
04-07-2021,76,Sicily,All,AU
11-07-2021,56,Sicily,All,AU
18-07-2021,49,Sicily,All,AU
25-07-2021,71,Sicily,All,AU
01-08-2021,50,Sicily,All,AU
08-08-2021,70,Sicily,All,AU
15-08-2021,80,Sicily,All,AU
22-08-2021,48,Sicily,All,AU
29-08-2021,56,Sicily,All,AU
05-09-2021,31,Sicily,All,AU
12-09-2021,72,Sicily,All,AU
19-09-2021,29,Sicily,All,AU
26-09-2021,29,Sicily,All,AU
03-10-2021,68,Sicily,All,AU
10-10-2021,74,Sicily,All,AU
17-10-2021,34,Sicily,All,AU
24-10-2021,73,Sicily,All,AU
31-10-2021,40,Sicily,All,AU
07-11-2021,63,Sicily,All,AU
14-11-2021,44,Sicily,All,AU
21-11-2021,66,Sicily,All,AU
28-11-2021,64,Sicily,All,AU
05-12-2021,62,Sicily,All,AU
12-12-2021,70,Sicily,All,AU
19-12-2021,81,Sicily,All,AU
26-12-2021,67,Sicily,All,AU
02-01-2022,31,Sicily,All,AU
09-01-2022,55,Sicily,All,AU
16-01-2022,54,Sicily,All,AU
23-01-2022,51,Sicily,All,AU
30-01-2022,58,Sicily,All,AU
06-02-2022,37,Sicily,All,AU
13-02-2022,60,Sicily,All,AU
20-02-2022,61,Sicily,All,AU
27-02-2022,57,Sicily,All,AU
06-03-2022,64,Sicily,All,AU
13-03-2022,52,Sicily,All,AU
20-03-2022,49,Sicily,All,AU
27-03-2022,76,Sicily,All,AU
03-04-2022,53,Sicily,All,AU
10-04-2022,51,Sicily,All,AU
17-04-2022,47,Sicily,All,AU
24-04-2022,32,Sicily,All,AU
01-05-2022,77,Sicily,All,AU
08-05-2022,74,Sicily,All,AU
15-05-2022,46,Sicily,All,AU
22-05-2022,47,Sicily,All,AU
29-05-2022,59,Sicily,All,AU
05-06-2022,48,Sicily,All,AU
12-06-2022,71,Sicily,All,AU
19-06-2022,56,Sicily,All,AU
26-06-2022,34,Sicily,All,AU
03-07-2022,42,Sicily,All,AU
10-07-2022,62,Sicily,All,AU
17-07-2022,81,Sicily,All,AU
24-07-2022,30,Sicily,All,AU
31-07-2022,58,Sicily,All,AU
07-08-2022,67,Sicily,All,AU
14-08-2022,65,Sicily,All,AU
21-08-2022,46,Sicily,All,AU
28-08-2022,65,Sicily,All,AU
04-09-2022,44,Sicily,All,AU
11-09-2022,68,Sicily,All,AU
18-09-2022,29,Sicily,All,AU
25-09-2022,53,Sicily,All,AU
02-10-2022,41,Sicily,All,AU
09-10-2022,72,Sicily,All,AU
16-10-2022,43,Sicily,All,AU
23-10-2022,35,Sicily,All,AU
30-10-2022,29,Sicily,All,AU
06-11-2022,38,Sicily,All,AU
13-11-2022,74,Sicily,All,AU
20-11-2022,63,Sicily,All,AU
27-11-2022,59,Sicily,All,AU
04-12-2022,44,Sicily,All,AU
11-12-2022,72,Sicily,All,AU
18-12-2022,48,Sicily,All,AU
25-12-2022,73,Sicily,All,AU
01-01-2023,32,Sicily,All,AU
08-01-2023,40,Sicily,All,AU
15-01-2023,48,Sicily,All,AU
22-01-2023,66,Sicily,All,AU
29-01-2023,72,Sicily,All,AU
04-02-2018,57,Sardinia,All,AU
11-02-2018,62,Sardinia,All,AU
18-02-2018,38,Sardinia,All,AU
25-02-2018,65,Sardinia,All,AU
04-03-2018,30,Sardinia,All,AU
11-03-2018,81,Sardinia,All,AU
18-03-2018,64,Sardinia,All,AU
25-03-2018,57,Sardinia,All,AU
01-04-2018,76,Sardinia,All,AU
08-04-2018,43,Sardinia,All,AU
15-04-2018,62,Sardinia,All,AU
22-04-2018,45,Sardinia,All,AU
29-04-2018,73,Sardinia,All,AU
06-05-2018,67,Sardinia,All,AU
13-05-2018,53,Sardinia,All,AU
20-05-2018,68,Sardinia,All,AU
27-05-2018,37,Sardinia,All,AU
03-06-2018,45,Sardinia,All,AU
10-06-2018,49,Sardinia,All,AU
17-06-2018,66,Sardinia,All,AU
24-06-2018,33,Sardinia,All,AU
01-07-2018,59,Sardinia,All,AU
08-07-2018,65,Sardinia,All,AU
15-07-2018,47,Sardinia,All,AU
22-07-2018,72,Sardinia,All,AU
29-07-2018,62,Sardinia,All,AU
05-08-2018,59,Sardinia,All,AU
12-08-2018,41,Sardinia,All,AU
19-08-2018,48,Sardinia,All,AU
26-08-2018,53,Sardinia,All,AU
02-09-2018,41,Sardinia,All,AU
09-09-2018,76,Sardinia,All,AU
16-09-2018,74,Sardinia,All,AU
23-09-2018,68,Sardinia,All,AU
30-09-2018,53,Sardinia,All,AU
07-10-2018,36,Sardinia,All,AU
14-10-2018,36,Sardinia,All,AU
21-10-2018,45,Sardinia,All,AU
28-10-2018,73,Sardinia,All,AU
04-11-2018,58,Sardinia,All,AU
11-11-2018,65,Sardinia,All,AU
18-11-2018,35,Sardinia,All,AU
25-11-2018,43,Sardinia,All,AU
02-12-2018,80,Sardinia,All,AU
09-12-2018,73,Sardinia,All,AU
16-12-2018,81,Sardinia,All,AU
23-12-2018,34,Sardinia,All,AU
30-12-2018,36,Sardinia,All,AU
06-01-2019,42,Sardinia,All,AU
13-01-2019,53,Sardinia,All,AU
20-01-2019,50,Sardinia,All,AU
27-01-2019,39,Sardinia,All,AU
03-02-2019,64,Sardinia,All,AU
10-02-2019,32,Sardinia,All,AU
17-02-2019,33,Sardinia,All,AU
24-02-2019,39,Sardinia,All,AU
03-03-2019,64,Sardinia,All,AU
10-03-2019,41,Sardinia,All,AU
17-03-2019,72,Sardinia,All,AU
24-03-2019,66,Sardinia,All,AU
31-03-2019,64,Sardinia,All,AU
07-04-2019,74,Sardinia,All,AU
14-04-2019,53,Sardinia,All,AU
21-04-2019,56,Sardinia,All,AU
28-04-2019,54,Sardinia,All,AU
05-05-2019,71,Sardinia,All,AU
12-05-2019,65,Sardinia,All,AU
19-05-2019,78,Sardinia,All,AU
26-05-2019,45,Sardinia,All,AU
02-06-2019,61,Sardinia,All,AU
09-06-2019,57,Sardinia,All,AU
16-06-2019,33,Sardinia,All,AU
23-06-2019,66,Sardinia,All,AU
30-06-2019,34,Sardinia,All,AU
07-07-2019,56,Sardinia,All,AU
14-07-2019,56,Sardinia,All,AU
21-07-2019,30,Sardinia,All,AU
28-07-2019,47,Sardinia,All,AU
04-08-2019,34,Sardinia,All,AU
11-08-2019,81,Sardinia,All,AU
18-08-2019,65,Sardinia,All,AU
25-08-2019,36,Sardinia,All,AU
01-09-2019,65,Sardinia,All,AU
08-09-2019,70,Sardinia,All,AU
15-09-2019,61,Sardinia,All,AU
22-09-2019,57,Sardinia,All,AU
29-09-2019,74,Sardinia,All,AU
06-10-2019,60,Sardinia,All,AU
13-10-2019,80,Sardinia,All,AU
20-10-2019,55,Sardinia,All,AU
27-10-2019,43,Sardinia,All,AU
03-11-2019,65,Sardinia,All,AU
10-11-2019,50,Sardinia,All,AU
17-11-2019,45,Sardinia,All,AU
24-11-2019,37,Sardinia,All,AU
01-12-2019,73,Sardinia,All,AU
08-12-2019,40,Sardinia,All,AU
15-12-2019,32,Sardinia,All,AU
22-12-2019,52,Sardinia,All,AU
29-12-2019,65,Sardinia,All,AU
05-01-2020,81,Sardinia,All,AU
12-01-2020,41,Sardinia,All,AU
19-01-2020,50,Sardinia,All,AU
26-01-2020,39,Sardinia,All,AU
02-02-2020,73,Sardinia,All,AU
09-02-2020,40,Sardinia,All,AU
16-02-2020,50,Sardinia,All,AU
23-02-2020,74,Sardinia,All,AU
01-03-2020,47,Sardinia,All,AU
08-03-2020,58,Sardinia,All,AU
15-03-2020,57,Sardinia,All,AU
22-03-2020,77,Sardinia,All,AU
29-03-2020,46,Sardinia,All,AU
05-04-2020,56,Sardinia,All,AU
12-04-2020,29,Sardinia,All,AU
19-04-2020,30,Sardinia,All,AU
26-04-2020,72,Sardinia,All,AU
03-05-2020,74,Sardinia,All,AU
10-05-2020,68,Sardinia,All,AU
17-05-2020,72,Sardinia,All,AU
24-05-2020,53,Sardinia,All,AU
31-05-2020,78,Sardinia,All,AU
07-06-2020,71,Sardinia,All,AU
14-06-2020,47,Sardinia,All,AU
21-06-2020,48,Sardinia,All,AU
28-06-2020,53,Sardinia,All,AU
05-07-2020,47,Sardinia,All,AU
12-07-2020,79,Sardinia,All,AU
19-07-2020,78,Sardinia,All,AU
26-07-2020,58,Sardinia,All,AU
02-08-2020,52,Sardinia,All,AU
09-08-2020,63,Sardinia,All,AU
16-08-2020,52,Sardinia,All,AU
23-08-2020,30,Sardinia,All,AU
30-08-2020,50,Sardinia,All,AU
06-09-2020,36,Sardinia,All,AU
13-09-2020,41,Sardinia,All,AU
20-09-2020,57,Sardinia,All,AU
27-09-2020,47,Sardinia,All,AU
04-10-2020,31,Sardinia,All,AU
11-10-2020,34,Sardinia,All,AU
18-10-2020,33,Sardinia,All,AU
25-10-2020,44,Sardinia,All,AU
01-11-2020,40,Sardinia,All,AU
08-11-2020,50,Sardinia,All,AU
15-11-2020,49,Sardinia,All,AU
22-11-2020,51,Sardinia,All,AU
29-11-2020,57,Sardinia,All,AU
06-12-2020,54,Sardinia,All,AU
13-12-2020,31,Sardinia,All,AU
20-12-2020,78,Sardinia,All,AU
27-12-2020,34,Sardinia,All,AU
03-01-2021,47,Sardinia,All,AU
10-01-2021,47,Sardinia,All,AU
17-01-2021,44,Sardinia,All,AU
24-01-2021,30,Sardinia,All,AU
31-01-2021,62,Sardinia,All,AU
07-02-2021,69,Sardinia,All,AU
14-02-2021,43,Sardinia,All,AU
21-02-2021,76,Sardinia,All,AU
28-02-2021,51,Sardinia,All,AU
07-03-2021,40,Sardinia,All,AU
14-03-2021,66,Sardinia,All,AU
21-03-2021,39,Sardinia,All,AU
28-03-2021,62,Sardinia,All,AU
04-04-2021,47,Sardinia,All,AU
11-04-2021,76,Sardinia,All,AU
18-04-2021,51,Sardinia,All,AU
25-04-2021,73,Sardinia,All,AU
02-05-2021,66,Sardinia,All,AU
09-05-2021,80,Sardinia,All,AU
16-05-2021,55,Sardinia,All,AU
23-05-2021,57,Sardinia,All,AU
30-05-2021,48,Sardinia,All,AU
06-06-2021,68,Sardinia,All,AU
13-06-2021,42,Sardinia,All,AU
20-06-2021,55,Sardinia,All,AU
27-06-2021,76,Sardinia,All,AU
04-07-2021,65,Sardinia,All,AU
11-07-2021,75,Sardinia,All,AU
18-07-2021,30,Sardinia,All,AU
25-07-2021,71,Sardinia,All,AU
01-08-2021,64,Sardinia,All,AU
08-08-2021,47,Sardinia,All,AU
15-08-2021,81,Sardinia,All,AU
22-08-2021,49,Sardinia,All,AU
29-08-2021,29,Sardinia,All,AU
05-09-2021,57,Sardinia,All,AU
12-09-2021,50,Sardinia,All,AU
19-09-2021,65,Sardinia,All,AU
26-09-2021,72,Sardinia,All,AU
03-10-2021,72,Sardinia,All,AU
10-10-2021,37,Sardinia,All,AU
17-10-2021,59,Sardinia,All,AU
24-10-2021,38,Sardinia,All,AU
31-10-2021,75,Sardinia,All,AU
07-11-2021,50,Sardinia,All,AU
14-11-2021,57,Sardinia,All,AU
21-11-2021,50,Sardinia,All,AU
28-11-2021,64,Sardinia,All,AU
05-12-2021,36,Sardinia,All,AU
12-12-2021,56,Sardinia,All,AU
19-12-2021,58,Sardinia,All,AU
26-12-2021,44,Sardinia,All,AU
02-01-2022,46,Sardinia,All,AU
09-01-2022,37,Sardinia,All,AU
16-01-2022,69,Sardinia,All,AU
23-01-2022,50,Sardinia,All,AU
30-01-2022,62,Sardinia,All,AU
06-02-2022,79,Sardinia,All,AU
13-02-2022,74,Sardinia,All,AU
20-02-2022,75,Sardinia,All,AU
27-02-2022,68,Sardinia,All,AU
06-03-2022,66,Sardinia,All,AU
13-03-2022,68,Sardinia,All,AU
20-03-2022,76,Sardinia,All,AU
27-03-2022,53,Sardinia,All,AU
03-04-2022,33,Sardinia,All,AU
10-04-2022,35,Sardinia,All,AU
17-04-2022,61,Sardinia,All,AU
24-04-2022,29,Sardinia,All,AU
01-05-2022,41,Sardinia,All,AU
08-05-2022,53,Sardinia,All,AU
15-05-2022,65,Sardinia,All,AU
22-05-2022,36,Sardinia,All,AU
29-05-2022,42,Sardinia,All,AU
05-06-2022,53,Sardinia,All,AU
12-06-2022,48,Sardinia,All,AU
19-06-2022,43,Sardinia,All,AU
26-06-2022,78,Sardinia,All,AU
03-07-2022,46,Sardinia,All,AU
10-07-2022,56,Sardinia,All,AU
17-07-2022,61,Sardinia,All,AU
24-07-2022,61,Sardinia,All,AU
31-07-2022,41,Sardinia,All,AU
07-08-2022,55,Sardinia,All,AU
14-08-2022,70,Sardinia,All,AU
21-08-2022,52,Sardinia,All,AU
28-08-2022,68,Sardinia,All,AU
04-09-2022,44,Sardinia,All,AU
11-09-2022,62,Sardinia,All,AU
18-09-2022,52,Sardinia,All,AU
25-09-2022,59,Sardinia,All,AU
02-10-2022,61,Sardinia,All,AU
09-10-2022,55,Sardinia,All,AU
16-10-2022,68,Sardinia,All,AU
23-10-2022,39,Sardinia,All,AU
30-10-2022,46,Sardinia,All,AU
06-11-2022,61,Sardinia,All,AU
13-11-2022,52,Sardinia,All,AU
20-11-2022,30,Sardinia,All,AU
27-11-2022,59,Sardinia,All,AU
04-12-2022,67,Sardinia,All,AU
11-12-2022,32,Sardinia,All,AU
18-12-2022,37,Sardinia,All,AU
25-12-2022,33,Sardinia,All,AU
01-01-2023,75,Sardinia,All,AU
08-01-2023,36,Sardinia,All,AU
15-01-2023,36,Sardinia,All,AU
22-01-2023,46,Sardinia,All,AU
29-01-2023,58,Sardinia,All,AU
04-02-2018,56,Italian Lakes,All,AU
11-02-2018,38,Italian Lakes,All,AU
18-02-2018,53,Italian Lakes,All,AU
25-02-2018,75,Italian Lakes,All,AU
04-03-2018,53,Italian Lakes,All,AU
11-03-2018,81,Italian Lakes,All,AU
18-03-2018,69,Italian Lakes,All,AU
25-03-2018,62,Italian Lakes,All,AU
01-04-2018,73,Italian Lakes,All,AU
08-04-2018,39,Italian Lakes,All,AU
15-04-2018,53,Italian Lakes,All,AU
22-04-2018,34,Italian Lakes,All,AU
29-04-2018,81,Italian Lakes,All,AU
06-05-2018,44,Italian Lakes,All,AU
13-05-2018,56,Italian Lakes,All,AU
20-05-2018,41,Italian Lakes,All,AU
27-05-2018,52,Italian Lakes,All,AU
03-06-2018,71,Italian Lakes,All,AU
10-06-2018,56,Italian Lakes,All,AU
17-06-2018,57,Italian Lakes,All,AU
24-06-2018,57,Italian Lakes,All,AU
01-07-2018,75,Italian Lakes,All,AU
08-07-2018,73,Italian Lakes,All,AU
15-07-2018,75,Italian Lakes,All,AU
22-07-2018,41,Italian Lakes,All,AU
29-07-2018,41,Italian Lakes,All,AU
05-08-2018,62,Italian Lakes,All,AU
12-08-2018,45,Italian Lakes,All,AU
19-08-2018,30,Italian Lakes,All,AU
26-08-2018,73,Italian Lakes,All,AU
02-09-2018,50,Italian Lakes,All,AU
09-09-2018,78,Italian Lakes,All,AU
16-09-2018,50,Italian Lakes,All,AU
23-09-2018,59,Italian Lakes,All,AU
30-09-2018,80,Italian Lakes,All,AU
07-10-2018,65,Italian Lakes,All,AU
14-10-2018,59,Italian Lakes,All,AU
21-10-2018,79,Italian Lakes,All,AU
28-10-2018,56,Italian Lakes,All,AU
04-11-2018,66,Italian Lakes,All,AU
11-11-2018,69,Italian Lakes,All,AU
18-11-2018,79,Italian Lakes,All,AU
25-11-2018,70,Italian Lakes,All,AU
02-12-2018,39,Italian Lakes,All,AU
09-12-2018,52,Italian Lakes,All,AU
16-12-2018,47,Italian Lakes,All,AU
23-12-2018,35,Italian Lakes,All,AU
30-12-2018,50,Italian Lakes,All,AU
06-01-2019,41,Italian Lakes,All,AU
13-01-2019,61,Italian Lakes,All,AU
20-01-2019,36,Italian Lakes,All,AU
27-01-2019,29,Italian Lakes,All,AU
03-02-2019,43,Italian Lakes,All,AU
10-02-2019,56,Italian Lakes,All,AU
17-02-2019,79,Italian Lakes,All,AU
24-02-2019,54,Italian Lakes,All,AU
03-03-2019,45,Italian Lakes,All,AU
10-03-2019,62,Italian Lakes,All,AU
17-03-2019,80,Italian Lakes,All,AU
24-03-2019,38,Italian Lakes,All,AU
31-03-2019,51,Italian Lakes,All,AU
07-04-2019,30,Italian Lakes,All,AU
14-04-2019,57,Italian Lakes,All,AU
21-04-2019,35,Italian Lakes,All,AU
28-04-2019,35,Italian Lakes,All,AU
05-05-2019,71,Italian Lakes,All,AU
12-05-2019,41,Italian Lakes,All,AU
19-05-2019,48,Italian Lakes,All,AU
26-05-2019,66,Italian Lakes,All,AU
02-06-2019,34,Italian Lakes,All,AU
09-06-2019,67,Italian Lakes,All,AU
16-06-2019,32,Italian Lakes,All,AU
23-06-2019,56,Italian Lakes,All,AU
30-06-2019,57,Italian Lakes,All,AU
07-07-2019,63,Italian Lakes,All,AU
14-07-2019,39,Italian Lakes,All,AU
21-07-2019,64,Italian Lakes,All,AU
28-07-2019,58,Italian Lakes,All,AU
04-08-2019,31,Italian Lakes,All,AU
11-08-2019,34,Italian Lakes,All,AU
18-08-2019,31,Italian Lakes,All,AU
25-08-2019,51,Italian Lakes,All,AU
