Week,Index,SearchWord,Category
2019-04-14,3,Croatia,Travel
2019-04-21,3,Croatia,Travel
2019-04-28,3,Croatia,Travel
2019-09-15,3,Croatia,Travel
2019-09-22,3,Croatia,Travel
2019-09-29,3,Croatia,Travel
2019-10-06,3,Croatia,Travel
2019-10-13,3,Croatia,Travel
2019-12-29,3,Croatia,Travel
2020-01-05,3,Croatia,Travel
2020-01-12,3,Croatia,Travel
2020-01-19,3,Croatia,Travel
2020-01-26,3,Croatia,Travel
2020-02-02,3,Croatia,Travel
2020-02-16,3,Croatia,Travel
2020-02-23,3,Croatia,Travel
2020-03-22,3,Croatia,Travel
2020-06-21,3,Croatia,Travel
2020-06-28,3,Croatia,Travel
2020-07-05,3,Croatia,Travel
2020-07-12,3,Croatia,Travel
2020-07-19,3,Croatia,Travel
2020-08-02,3,Croatia,Travel
2020-08-09,3,Croatia,Travel
2020-08-23,3,Croatia,Travel
2020-10-11,3,Croatia,Travel
2020-11-15,3,Croatia,Travel
2021-05-30,3,Croatia,Travel
2021-09-05,3,Croatia,Travel
2021-09-12,3,Croatia,Travel
2021-10-10,3,Croatia,Travel
2022-02-13,3,Croatia,Travel
2022-02-20,3,Croatia,Travel
2022-02-27,3,Croatia,Travel
2022-03-06,3,Croatia,Travel
2022-03-13,3,Croatia,Travel
2022-03-27,3,Croatia,Travel
2022-04-03,3,Croatia,Travel
2022-04-10,3,Croatia,Travel
2022-04-17,3,Croatia,Travel
2022-04-24,3,Croatia,Travel
2022-05-01,3,Croatia,Travel
2022-05-08,3,Croatia,Travel
2022-05-15,3,Croatia,Travel
2022-05-22,3,Croatia,Travel
2022-08-21,3,Croatia,Travel
2022-08-28,3,Croatia,Travel
2022-09-04,3,Croatia,Travel
2022-09-11,3,Croatia,Travel
2022-09-25,3,Croatia,Travel
2022-11-13,3,Croatia,Travel
2022-12-25,3,Croatia,Travel
2023-01-08,3,Croatia,Travel
2023-01-15,3,Croatia,Travel
2023-01-22,3,Croatia,Travel
2018-03-18,4,Croatia,Travel
2018-05-06,4,Croatia,Travel
2018-05-13,4,Croatia,Travel
2018-05-20,4,Croatia,Travel
2018-05-27,4,Croatia,Travel
2018-08-19,4,Croatia,Travel
2018-08-26,4,Croatia,Travel
2018-11-11,4,Croatia,Travel
2019-03-24,4,Croatia,Travel
2019-05-05,4,Croatia,Travel
2019-05-12,4,Croatia,Travel
2019-05-19,4,Croatia,Travel
2019-06-02,4,Croatia,Travel
2019-07-21,4,Croatia,Travel
2019-08-11,4,Croatia,Travel
2019-08-18,4,Croatia,Travel
2019-08-25,4,Croatia,Travel
2019-09-01,4,Croatia,Travel
2019-09-08,4,Croatia,Travel
2020-07-26,4,Croatia,Travel
2020-08-16,4,Croatia,Travel
2020-08-30,4,Croatia,Travel
2020-09-06,4,Croatia,Travel
2020-12-27,4,Croatia,Travel
2021-07-04,4,Croatia,Travel
2021-07-11,4,Croatia,Travel
2021-07-18,4,Croatia,Travel
2021-07-25,4,Croatia,Travel
2021-08-01,4,Croatia,Travel
2021-08-08,4,Croatia,Travel
2021-08-15,4,Croatia,Travel
2021-08-22,4,Croatia,Travel
2021-08-29,4,Croatia,Travel
2022-03-20,4,Croatia,Travel
2022-05-29,4,Croatia,Travel
2022-06-19,4,Croatia,Travel
2022-06-26,4,Croatia,Travel
2022-07-03,4,Croatia,Travel
2022-07-10,4,Croatia,Travel
2022-07-17,4,Croatia,Travel
2022-07-31,4,Croatia,Travel
2022-08-07,4,Croatia,Travel
2022-08-14,4,Croatia,Travel
2022-09-18,4,Croatia,Travel
2023-01-01,4,Croatia,Travel
2018-03-25,4,Florence,Travel
2018-04-01,4,Florence,Travel
2018-04-08,4,Florence,Travel
2018-04-29,4,Florence,Travel
2018-05-06,4,Florence,Travel
2018-05-13,4,Florence,Travel
2018-05-20,4,Florence,Travel
2018-05-27,4,Florence,Travel
2018-06-03,4,Florence,Travel
2018-06-10,4,Florence,Travel
2018-06-17,4,Florence,Travel
2018-06-24,4,Florence,Travel
2018-07-01,4,Florence,Travel
2018-07-08,4,Florence,Travel
2018-07-15,4,Florence,Travel
2018-07-22,4,Florence,Travel
2018-07-29,4,Florence,Travel
2018-08-05,4,Florence,Travel
2018-08-12,4,Florence,Travel
2018-10-07,4,Florence,Travel
2018-10-14,4,Florence,Travel
2018-10-28,4,Florence,Travel
2018-11-11,4,Florence,Travel
2019-02-03,4,Florence,Travel
2019-02-10,4,Florence,Travel
2019-03-03,4,Florence,Travel
2019-03-10,4,Florence,Travel
2019-03-17,4,Florence,Travel
2019-03-24,4,Florence,Travel
2019-03-31,4,Florence,Travel
2019-04-07,4,Florence,Travel
2019-04-14,4,Florence,Travel
2019-04-21,4,Florence,Travel
2019-04-28,4,Florence,Travel
2019-05-05,4,Florence,Travel
2019-05-12,4,Florence,Travel
2019-05-19,4,Florence,Travel
2019-05-26,4,Florence,Travel
2019-06-02,4,Florence,Travel
2019-06-09,4,Florence,Travel
2019-06-16,4,Florence,Travel
2019-06-23,4,Florence,Travel
2019-06-30,4,Florence,Travel
2019-07-07,4,Florence,Travel
2019-07-14,4,Florence,Travel
2019-07-21,4,Florence,Travel
2019-07-28,4,Florence,Travel
2019-08-04,4,Florence,Travel
2019-08-11,4,Florence,Travel
2019-08-18,4,Florence,Travel
2019-08-25,4,Florence,Travel
2019-09-01,4,Florence,Travel
2019-09-08,4,Florence,Travel
2019-09-15,4,Florence,Travel
2019-09-22,4,Florence,Travel
2019-09-29,4,Florence,Travel
2019-12-22,4,Florence,Travel
2019-12-29,4,Florence,Travel
2020-01-12,4,Florence,Travel
2020-01-19,4,Florence,Travel
2020-01-26,4,Florence,Travel
2020-02-02,4,Florence,Travel
2020-02-09,4,Florence,Travel
2020-02-16,4,Florence,Travel
2020-02-23,4,Florence,Travel
2020-03-01,4,Florence,Travel
2020-05-10,4,Florence,Travel
2021-07-04,4,Florence,Travel
2021-07-18,4,Florence,Travel
2021-07-25,4,Florence,Travel
2021-08-01,4,Florence,Travel
2022-05-01,4,Florence,Travel
2022-05-08,4,Florence,Travel
2022-05-15,4,Florence,Travel
2022-05-22,4,Florence,Travel
2022-07-17,4,Florence,Travel
2022-07-24,4,Florence,Travel
2022-08-07,4,Florence,Travel
2022-08-14,4,Florence,Travel
2022-08-21,4,Florence,Travel
2022-08-28,4,Florence,Travel
2022-09-11,4,Florence,Travel
2022-09-18,4,Florence,Travel
2022-09-25,4,Florence,Travel
2022-10-02,4,Florence,Travel
2022-10-09,4,Florence,Travel
2022-11-06,4,Florence,Travel
2022-11-13,4,Florence,Travel
2018-09-02,8,Florence,Travel
2018-09-09,100,Florence,Travel
2018-09-16,17,Florence,Travel
2018-09-23,5,Florence,Travel
2018-09-30,5,Florence,Travel
2020-03-22,2,Florence,Travel
2020-10-18,2,Florence,Travel
2020-10-25,2,Florence,Travel
2020-11-01,2,Florence,Travel
2020-11-22,2,Florence,Travel
2020-11-29,2,Florence,Travel
2020-12-06,2,Florence,Travel
2020-12-13,2,Florence,Travel
2020-12-20,2,Florence,Travel
2021-01-10,2,Florence,Travel
2021-07-11,5,Florence,Travel
2022-07-10,6,Florence,Travel
2022-09-04,5,Florence,Travel
2018-03-25,5,Croatia,Travel
2018-06-03,7,Croatia,Travel
2018-06-10,11,Croatia,Travel
2018-06-17,23,Croatia,Travel
2018-06-24,13,Croatia,Travel
2018-07-01,43,Croatia,Travel
2018-07-08,92,Croatia,Travel
2018-07-15,58,Croatia,Travel
2018-07-22,8,Croatia,Travel
2018-07-29,6,Croatia,Travel
2018-08-05,5,Croatia,Travel
2018-08-12,5,Croatia,Travel
2018-09-02,5,Croatia,Travel
2018-09-09,5,Croatia,Travel
2018-10-07,5,Croatia,Travel
2018-11-18,5,Croatia,Travel
2019-05-26,5,Croatia,Travel
2019-06-09,5,Croatia,Travel
2019-06-16,5,Croatia,Travel
2019-06-23,5,Croatia,Travel
2019-06-30,5,Croatia,Travel
2019-07-07,5,Croatia,Travel
2019-07-14,5,Croatia,Travel
2019-07-28,5,Croatia,Travel
2019-08-04,5,Croatia,Travel
2020-04-05,1,Croatia,Travel
2020-04-12,1,Croatia,Travel
2020-04-19,1,Croatia,Travel
2020-04-26,1,Croatia,Travel
2020-09-27,1,Croatia,Travel
2020-10-18,1,Croatia,Travel
2020-10-25,1,Croatia,Travel
2020-11-01,1,Croatia,Travel
2020-11-22,1,Croatia,Travel
2020-11-29,1,Croatia,Travel
2020-12-06,1,Croatia,Travel
2020-12-13,1,Croatia,Travel
2020-12-20,1,Croatia,Travel
2021-01-10,1,Croatia,Travel
2021-01-17,1,Croatia,Travel
2021-01-24,1,Croatia,Travel
2021-01-31,1,Croatia,Travel
2021-02-07,1,Croatia,Travel
2021-02-21,1,Croatia,Travel
2021-02-28,1,Croatia,Travel
2021-03-07,1,Croatia,Travel
2021-03-14,1,Croatia,Travel
2021-06-06,5,Croatia,Travel
2021-06-13,21,Croatia,Travel
2021-06-20,9,Croatia,Travel
2021-06-27,14,Croatia,Travel
2021-10-24,1,Croatia,Travel
2021-10-31,1,Croatia,Travel
2021-11-28,1,Croatia,Travel
2021-12-05,1,Croatia,Travel
2021-12-19,1,Croatia,Travel
2021-12-26,1,Croatia,Travel
2022-06-05,6,Croatia,Travel
2022-06-12,6,Croatia,Travel
2022-07-24,5,Croatia,Travel
2022-11-20,13,Croatia,Travel
2022-11-27,21,Croatia,Travel
2022-12-04,79,Croatia,Travel
2022-12-11,100,Croatia,Travel
2022-12-18,10,Croatia,Travel
2018-02-11,2,Croatia,Travel
2018-10-21,2,Croatia,Travel
2018-10-28,2,Croatia,Travel
2018-11-04,2,Croatia,Travel
2018-11-25,2,Croatia,Travel
2018-12-02,2,Croatia,Travel
2018-12-09,2,Croatia,Travel
2018-12-16,2,Croatia,Travel
2018-12-23,2,Croatia,Travel
2018-12-30,2,Croatia,Travel
2019-02-24,2,Croatia,Travel
2019-10-20,2,Croatia,Travel
2019-10-27,2,Croatia,Travel
2019-11-03,2,Croatia,Travel
2019-11-10,2,Croatia,Travel
2019-11-17,2,Croatia,Travel
2019-11-24,2,Croatia,Travel
2019-12-01,2,Croatia,Travel
2019-12-08,2,Croatia,Travel
2019-12-15,2,Croatia,Travel
2019-12-22,2,Croatia,Travel
2020-02-09,2,Croatia,Travel
2020-03-01,2,Croatia,Travel
2020-03-08,2,Croatia,Travel
2020-03-15,2,Croatia,Travel
2020-03-29,2,Croatia,Travel
2020-05-03,2,Croatia,Travel
2020-05-10,2,Croatia,Travel
2020-05-17,2,Croatia,Travel
2020-05-24,2,Croatia,Travel
2020-05-31,2,Croatia,Travel
2020-06-07,2,Croatia,Travel
2020-06-14,2,Croatia,Travel
2020-09-13,2,Croatia,Travel
2020-09-20,2,Croatia,Travel
2020-10-04,2,Croatia,Travel
2020-11-08,2,Croatia,Travel
2021-01-03,2,Croatia,Travel
2021-02-14,2,Croatia,Travel
2021-03-21,2,Croatia,Travel
2021-03-28,2,Croatia,Travel
2021-04-04,2,Croatia,Travel
2021-04-11,2,Croatia,Travel
2021-04-18,2,Croatia,Travel
2021-04-25,2,Croatia,Travel
2021-05-02,2,Croatia,Travel
2021-05-09,2,Croatia,Travel
2021-05-16,2,Croatia,Travel
2021-05-23,2,Croatia,Travel
2021-09-19,2,Croatia,Travel
2021-09-26,2,Croatia,Travel
2021-10-03,2,Croatia,Travel
2021-10-17,2,Croatia,Travel
2021-11-07,2,Croatia,Travel
2021-11-14,2,Croatia,Travel
2021-11-21,2,Croatia,Travel
2021-12-12,2,Croatia,Travel
2022-01-02,2,Croatia,Travel
2022-01-09,2,Croatia,Travel
2022-01-16,2,Croatia,Travel
2022-01-23,2,Croatia,Travel
2022-01-30,2,Croatia,Travel
2022-02-06,2,Croatia,Travel
2022-10-02,2,Croatia,Travel
2022-10-09,2,Croatia,Travel
2022-10-16,2,Croatia,Travel
2022-10-23,2,Croatia,Travel
2022-10-30,2,Croatia,Travel
2022-11-06,2,Croatia,Travel
2018-02-11,58,Sicily,Travel
2018-02-18,59,Sicily,Travel
2018-02-25,60,Sicily,Travel
2018-03-04,57,Sicily,Travel
2018-03-11,61,Sicily,Travel
2018-03-18,63,Sicily,Travel
2018-03-25,69,Sicily,Travel
2018-04-01,69,Sicily,Travel
2018-04-08,66,Sicily,Travel
2018-04-15,64,Sicily,Travel
2018-04-22,70,Sicily,Travel
2018-04-29,70,Sicily,Travel
2018-05-06,74,Sicily,Travel
2018-05-13,69,Sicily,Travel
2018-05-20,68,Sicily,Travel
2018-05-27,73,Sicily,Travel
2018-06-03,77,Sicily,Travel
2018-06-10,71,Sicily,Travel
2018-06-17,73,Sicily,Travel
2018-06-24,66,Sicily,Travel
2018-07-01,68,Sicily,Travel
2018-07-08,71,Sicily,Travel
2018-07-15,75,Sicily,Travel
2018-07-22,78,Sicily,Travel
2018-07-29,81,Sicily,Travel
2018-08-05,74,Sicily,Travel
2018-08-12,75,Sicily,Travel
2018-08-19,55,Sicily,Travel
2018-08-26,64,Sicily,Travel
2018-09-02,73,Sicily,Travel
2018-09-09,69,Sicily,Travel
2018-09-16,72,Sicily,Travel
2018-09-23,63,Sicily,Travel
2018-09-30,60,Sicily,Travel
2018-10-07,59,Sicily,Travel
2018-10-14,57,Sicily,Travel
2018-10-21,52,Sicily,Travel
2018-10-28,50,Sicily,Travel
2018-11-04,50,Sicily,Travel
2018-11-11,42,Sicily,Travel
2018-11-18,43,Sicily,Travel
2018-11-25,43,Sicily,Travel
2018-12-02,43,Sicily,Travel
2018-12-09,43,Sicily,Travel
2018-12-16,47,Sicily,Travel
2018-12-23,73,Sicily,Travel
2018-12-30,68,Sicily,Travel
2019-01-06,63,Sicily,Travel
2019-01-13,100,Sicily,Travel
2019-01-20,71,Sicily,Travel
2019-01-27,62,Sicily,Travel
2019-02-03,59,Sicily,Travel
2019-02-10,60,Sicily,Travel
2019-02-17,59,Sicily,Travel
2019-02-24,60,Sicily,Travel
2019-03-03,62,Sicily,Travel
2019-03-10,63,Sicily,Travel
2019-03-17,65,Sicily,Travel
2019-03-24,67,Sicily,Travel
2019-03-31,68,Sicily,Travel
2019-04-07,65,Sicily,Travel
2019-04-14,68,Sicily,Travel
2019-04-21,74,Sicily,Travel
2019-04-28,67,Sicily,Travel
2019-05-05,75,Sicily,Travel
2019-05-12,76,Sicily,Travel
2019-05-19,72,Sicily,Travel
2019-05-26,74,Sicily,Travel
2019-06-02,71,Sicily,Travel
2019-06-09,72,Sicily,Travel
2019-06-16,75,Sicily,Travel
2019-06-23,80,Sicily,Travel
2019-06-30,85,Sicily,Travel
2019-07-07,79,Sicily,Travel
2019-07-14,76,Sicily,Travel
2019-07-21,76,Sicily,Travel
2019-07-28,77,Sicily,Travel
2019-08-04,81,Sicily,Travel
2019-08-11,78,Sicily,Travel
2019-08-18,77,Sicily,Travel
2019-08-25,67,Sicily,Travel
2019-09-01,69,Sicily,Travel
2019-09-08,71,Sicily,Travel
2019-09-15,69,Sicily,Travel
2019-09-22,63,Sicily,Travel
2019-09-29,63,Sicily,Travel
2019-10-06,60,Sicily,Travel
2019-10-13,56,Sicily,Travel
2019-10-20,54,Sicily,Travel
2019-10-27,50,Sicily,Travel
2019-11-03,52,Sicily,Travel
2019-11-10,50,Sicily,Travel
2019-11-17,52,Sicily,Travel
2019-11-24,53,Sicily,Travel
2019-12-01,46,Sicily,Travel
2019-12-08,45,Sicily,Travel
2019-12-15,46,Sicily,Travel
2019-12-22,52,Sicily,Travel
2019-12-29,67,Sicily,Travel
2020-01-05,53,Sicily,Travel
2020-01-12,64,Sicily,Travel
2020-01-19,67,Sicily,Travel
2020-01-26,61,Sicily,Travel
2020-02-02,58,Sicily,Travel
2020-02-09,56,Sicily,Travel
2020-02-16,65,Sicily,Travel
2020-02-23,56,Sicily,Travel
2020-03-01,48,Sicily,Travel
2020-03-08,45,Sicily,Travel
2020-03-15,34,Sicily,Travel
2020-03-22,32,Sicily,Travel
2020-03-29,33,Sicily,Travel
2020-04-05,33,Sicily,Travel
2020-04-12,32,Sicily,Travel
2020-04-19,36,Sicily,Travel
2020-04-26,56,Sicily,Travel
2020-05-03,42,Sicily,Travel
2020-05-10,40,Sicily,Travel
2020-05-17,39,Sicily,Travel
2020-05-24,46,Sicily,Travel
2020-05-31,47,Sicily,Travel
2020-06-07,52,Sicily,Travel
2020-06-14,52,Sicily,Travel
2020-06-21,54,Sicily,Travel
2020-06-28,54,Sicily,Travel
2020-07-05,50,Sicily,Travel
2020-07-12,54,Sicily,Travel
2020-07-19,56,Sicily,Travel
2020-07-26,55,Sicily,Travel
2020-08-02,55,Sicily,Travel
2020-08-09,51,Sicily,Travel
2020-08-16,59,Sicily,Travel
2020-08-23,54,Sicily,Travel
2020-08-30,55,Sicily,Travel
2020-09-06,56,Sicily,Travel
2020-09-13,51,Sicily,Travel
2020-09-20,52,Sicily,Travel
2020-09-27,50,Sicily,Travel
2020-10-04,50,Sicily,Travel
2020-10-11,41,Sicily,Travel
2020-10-18,39,Sicily,Travel
2020-10-25,38,Sicily,Travel
2020-11-01,30,Sicily,Travel
2020-11-08,33,Sicily,Travel
2020-11-15,31,Sicily,Travel
2020-11-22,30,Sicily,Travel
2020-11-29,31,Sicily,Travel
2020-12-06,32,Sicily,Travel
2020-12-13,33,Sicily,Travel
2020-12-20,32,Sicily,Travel
2020-12-27,38,Sicily,Travel
2021-01-03,31,Sicily,Travel
2021-01-10,36,Sicily,Travel
2021-01-17,35,Sicily,Travel
2021-01-24,33,Sicily,Travel
2021-01-31,36,Sicily,Travel
2021-02-07,35,Sicily,Travel
2021-02-14,42,Sicily,Travel
2021-02-21,39,Sicily,Travel
2021-02-28,35,Sicily,Travel
2021-03-07,40,Sicily,Travel
2021-03-14,35,Sicily,Travel
2021-03-21,43,Sicily,Travel
2021-03-28,38,Sicily,Travel
2021-04-04,36,Sicily,Travel
2021-04-11,34,Sicily,Travel
2021-04-18,35,Sicily,Travel
2021-04-25,37,Sicily,Travel
2021-05-02,39,Sicily,Travel
2021-05-09,42,Sicily,Travel
2021-05-16,42,Sicily,Travel
2021-05-23,43,Sicily,Travel
2021-05-30,48,Sicily,Travel
2021-06-06,51,Sicily,Travel
2021-06-13,51,Sicily,Travel
2021-06-20,56,Sicily,Travel
2021-06-27,55,Sicily,Travel
2021-07-04,59,Sicily,Travel
2021-07-11,59,Sicily,Travel
2021-07-18,58,Sicily,Travel
2021-07-25,59,Sicily,Travel
2021-08-01,55,Sicily,Travel
2021-08-08,64,Sicily,Travel
2021-08-15,57,Sicily,Travel
2021-08-22,57,Sicily,Travel
2021-08-29,55,Sicily,Travel
2021-09-05,51,Sicily,Travel
2021-09-12,50,Sicily,Travel
2021-09-19,50,Sicily,Travel
2021-09-26,48,Sicily,Travel
2021-10-03,49,Sicily,Travel
2021-10-10,45,Sicily,Travel
2021-10-17,46,Sicily,Travel
2021-10-24,56,Sicily,Travel
2021-10-31,41,Sicily,Travel
2021-11-07,40,Sicily,Travel
2021-11-14,41,Sicily,Travel
2021-11-21,39,Sicily,Travel
2021-11-28,34,Sicily,Travel
2021-12-05,34,Sicily,Travel
2021-12-12,37,Sicily,Travel
2021-12-19,34,Sicily,Travel
2021-12-26,49,Sicily,Travel
2022-01-02,50,Sicily,Travel
2022-01-09,47,Sicily,Travel
2022-01-16,47,Sicily,Travel
2022-01-23,50,Sicily,Travel
2022-01-30,52,Sicily,Travel
2022-02-06,58,Sicily,Travel
2022-02-13,58,Sicily,Travel
2022-02-20,55,Sicily,Travel
2022-02-27,54,Sicily,Travel
2022-03-06,58,Sicily,Travel
2022-03-13,56,Sicily,Travel
2022-03-20,58,Sicily,Travel
2022-03-27,61,Sicily,Travel
2022-04-03,57,Sicily,Travel
2022-04-10,68,Sicily,Travel
2022-04-17,67,Sicily,Travel
2022-04-24,66,Sicily,Travel
2022-05-01,71,Sicily,Travel
2022-05-08,70,Sicily,Travel
2022-05-15,69,Sicily,Travel
2022-05-22,66,Sicily,Travel
2022-05-29,65,Sicily,Travel
2022-06-05,71,Sicily,Travel
2022-06-12,72,Sicily,Travel
2022-06-19,69,Sicily,Travel
2022-06-26,69,Sicily,Travel
2022-07-03,71,Sicily,Travel
2022-07-10,70,Sicily,Travel
2022-07-17,74,Sicily,Travel
2022-07-24,75,Sicily,Travel
2022-07-31,69,Sicily,Travel
2022-08-07,74,Sicily,Travel
2022-08-14,72,Sicily,Travel
2022-08-21,73,Sicily,Travel
2022-08-28,66,Sicily,Travel
2022-09-04,69,Sicily,Travel
2022-09-11,67,Sicily,Travel
2022-09-18,60,Sicily,Travel
2022-09-25,57,Sicily,Travel
2022-10-02,59,Sicily,Travel
2022-10-09,57,Sicily,Travel
2022-10-16,52,Sicily,Travel
2022-10-23,57,Sicily,Travel
2022-10-30,68,Sicily,Travel
2022-11-06,65,Sicily,Travel
2022-11-13,64,Sicily,Travel
2022-11-20,54,Sicily,Travel
2022-11-27,60,Sicily,Travel
2022-12-04,64,Sicily,Travel
2022-12-11,66,Sicily,Travel
2022-12-18,58,Sicily,Travel
2022-12-25,67,Sicily,Travel
2023-01-01,80,Sicily,Travel
2023-01-08,70,Sicily,Travel
2023-01-15,87,Sicily,Travel
2023-01-22,78,Sicily,Travel
2018-02-11,49,Sardinia,Travel
2018-02-18,53,Sardinia,Travel
2018-02-25,56,Sardinia,Travel
2018-03-04,54,Sardinia,Travel
2018-03-11,58,Sardinia,Travel
2018-03-18,61,Sardinia,Travel
2018-03-25,63,Sardinia,Travel
2018-04-01,62,Sardinia,Travel
2018-04-08,58,Sardinia,Travel
2018-04-15,57,Sardinia,Travel
2018-04-22,66,Sardinia,Travel
2018-04-29,65,Sardinia,Travel
2018-05-06,66,Sardinia,Travel
2018-05-13,66,Sardinia,Travel
2018-05-20,70,Sardinia,Travel
2018-05-27,85,Sardinia,Travel
2018-06-03,82,Sardinia,Travel
2018-06-10,79,Sardinia,Travel
2018-06-17,81,Sardinia,Travel
2018-06-24,82,Sardinia,Travel
2018-07-01,85,Sardinia,Travel
2018-07-08,94,Sardinia,Travel
2018-07-15,68,Sardinia,Travel
2018-07-22,100,Sardinia,Travel
2018-07-29,90,Sardinia,Travel
2018-08-05,88,Sardinia,Travel
2018-08-12,84,Sardinia,Travel
2018-08-19,74,Sardinia,Travel
2018-08-26,69,Sardinia,Travel
2018-09-02,69,Sardinia,Travel
2018-09-09,62,Sardinia,Travel
2018-09-16,57,Sardinia,Travel
2018-09-23,51,Sardinia,Travel
2018-09-30,42,Sardinia,Travel
2018-10-07,49,Sardinia,Travel
2018-10-14,36,Sardinia,Travel
2018-10-21,33,Sardinia,Travel
2018-10-28,28,Sardinia,Travel
2018-11-04,26,Sardinia,Travel
2018-11-11,28,Sardinia,Travel
2018-11-18,27,Sardinia,Travel
2018-11-25,27,Sardinia,Travel
2018-12-02,26,Sardinia,Travel
2018-12-09,31,Sardinia,Travel
2018-12-16,29,Sardinia,Travel
2018-12-23,39,Sardinia,Travel
2018-12-30,50,Sardinia,Travel
2019-01-06,53,Sardinia,Travel
2019-01-13,54,Sardinia,Travel
2019-01-20,54,Sardinia,Travel
2019-01-27,51,Sardinia,Travel
2019-02-03,49,Sardinia,Travel
2019-02-10,49,Sardinia,Travel
2019-02-17,50,Sardinia,Travel
2019-02-24,49,Sardinia,Travel
2019-03-03,51,Sardinia,Travel
2019-03-10,50,Sardinia,Travel
2019-03-17,47,Sardinia,Travel
2019-03-24,49,Sardinia,Travel
2019-03-31,54,Sardinia,Travel
2019-04-07,56,Sardinia,Travel
2019-04-14,53,Sardinia,Travel
2019-04-21,57,Sardinia,Travel
2019-04-28,64,Sardinia,Travel
2019-05-05,64,Sardinia,Travel
2019-05-12,67,Sardinia,Travel
2019-05-19,71,Sardinia,Travel
2019-05-26,73,Sardinia,Travel
2019-06-02,77,Sardinia,Travel
2019-06-09,87,Sardinia,Travel
2019-06-16,82,Sardinia,Travel
2019-06-23,87,Sardinia,Travel
2019-06-30,86,Sardinia,Travel
2019-07-07,93,Sardinia,Travel
2019-07-14,89,Sardinia,Travel
2019-07-21,85,Sardinia,Travel
2019-07-28,87,Sardinia,Travel
2019-08-04,88,Sardinia,Travel
2019-08-11,83,Sardinia,Travel
2019-08-18,89,Sardinia,Travel
2019-08-25,72,Sardinia,Travel
2019-09-01,68,Sardinia,Travel
2019-09-08,65,Sardinia,Travel
2019-09-15,55,Sardinia,Travel
2019-09-22,49,Sardinia,Travel
2019-09-29,46,Sardinia,Travel
2019-10-06,43,Sardinia,Travel
2019-10-13,39,Sardinia,Travel
2019-10-20,34,Sardinia,Travel
2019-10-27,31,Sardinia,Travel
2019-11-03,30,Sardinia,Travel
2019-11-10,34,Sardinia,Travel
2019-11-17,32,Sardinia,Travel
2019-11-24,30,Sardinia,Travel
2019-12-01,32,Sardinia,Travel
2019-12-08,26,Sardinia,Travel
2019-12-15,31,Sardinia,Travel
2019-12-22,38,Sardinia,Travel
2019-12-29,46,Sardinia,Travel
2020-01-05,50,Sardinia,Travel
2020-01-12,54,Sardinia,Travel
2020-01-19,54,Sardinia,Travel
2020-01-26,47,Sardinia,Travel
2020-02-02,47,Sardinia,Travel
2020-02-09,46,Sardinia,Travel
2020-02-16,52,Sardinia,Travel
2020-02-23,37,Sardinia,Travel
2020-03-01,34,Sardinia,Travel
2020-03-08,32,Sardinia,Travel
2020-03-15,23,Sardinia,Travel
2020-03-22,22,Sardinia,Travel
2020-03-29,24,Sardinia,Travel
2020-04-05,24,Sardinia,Travel
2020-04-12,27,Sardinia,Travel
2020-04-19,25,Sardinia,Travel
2020-04-26,22,Sardinia,Travel
2020-05-03,22,Sardinia,Travel
2020-05-10,23,Sardinia,Travel
2020-05-17,28,Sardinia,Travel
2020-05-24,26,Sardinia,Travel
2020-05-31,31,Sardinia,Travel
2020-06-07,39,Sardinia,Travel
2020-06-14,38,Sardinia,Travel
2020-06-21,45,Sardinia,Travel
2020-06-28,52,Sardinia,Travel
2020-07-05,52,Sardinia,Travel
2020-07-12,75,Sardinia,Travel
2020-07-19,69,Sardinia,Travel
2020-07-26,64,Sardinia,Travel
2020-08-02,63,Sardinia,Travel
2020-08-09,69,Sardinia,Travel
2020-08-16,67,Sardinia,Travel
2020-08-23,63,Sardinia,Travel
2020-08-30,51,Sardinia,Travel
2020-09-06,52,Sardinia,Travel
2020-09-13,47,Sardinia,Travel
2020-09-20,36,Sardinia,Travel
2020-09-27,31,Sardinia,Travel
2020-10-04,31,Sardinia,Travel
2020-10-11,36,Sardinia,Travel
2020-10-18,24,Sardinia,Travel
2020-10-25,20,Sardinia,Travel
2020-11-01,17,Sardinia,Travel
2020-11-08,20,Sardinia,Travel
2020-11-15,20,Sardinia,Travel
2020-11-22,19,Sardinia,Travel
2020-11-29,23,Sardinia,Travel
2020-12-06,21,Sardinia,Travel
2020-12-13,21,Sardinia,Travel
2020-12-20,20,Sardinia,Travel
2020-12-27,24,Sardinia,Travel
2021-01-03,20,Sardinia,Travel
2021-01-10,23,Sardinia,Travel
2021-01-17,23,Sardinia,Travel
2021-01-24,24,Sardinia,Travel
2021-01-31,23,Sardinia,Travel
2021-02-07,22,Sardinia,Travel
2021-02-14,23,Sardinia,Travel
2021-02-21,24,Sardinia,Travel
2021-02-28,23,Sardinia,Travel
2021-03-07,27,Sardinia,Travel
2021-03-14,25,Sardinia,Travel
2021-03-21,26,Sardinia,Travel
2021-03-28,26,Sardinia,Travel
2021-04-04,30,Sardinia,Travel
2021-04-11,26,Sardinia,Travel
2021-04-18,31,Sardinia,Travel
2021-04-25,29,Sardinia,Travel
2021-05-02,32,Sardinia,Travel
2021-05-09,34,Sardinia,Travel
2021-05-16,37,Sardinia,Travel
2021-05-23,36,Sardinia,Travel
2021-05-30,49,Sardinia,Travel
2021-06-06,53,Sardinia,Travel
